event_id,timestamp,machine_id,operator_id,task_id,site_id,event_type,severity,machine_speed_kmh,machine_state,distance_to_person_m,distance_to_vehicle_m,distance_to_obstacle_m,seatbelt_status,duration_seconds,resolved
SE000704,2025-04-22 13:30:00,M0023,OP0043,T00617,ST009,PERSON_PROXIMITY,MEDIUM,1.8,LOADING,3.0,,,FASTENED,52,True
SE000705,2025-04-22 13:43:00,M0023,OP0043,T00617,ST009,SEATBELT_VIOLATION,MEDIUM,6.1,REVERSING,,,,UNFASTENED,30,True
SE000706,2025-01-11 07:40:00,M0007,OP0001,T00621,ST012,SEATBELT_VIOLATION,LOW,7.0,TRAVELING,,,,UNFASTENED,135,False
SE000707,2025-01-11 08:23:00,M0007,OP0001,T00621,ST012,PERSON_PROXIMITY,LOW,6.6,TRAVELING,5.2,,,FASTENED,34,True
SE000708,2025-08-01 16:24:00,M0037,OP0011,T00622,ST005,SEATBELT_VIOLATION,MEDIUM,7.4,TRAVELING,,,,UNFASTENED,161,True
SE000709,2025-08-01 18:35:00,M0037,OP0011,T00622,ST005,PERSON_PROXIMITY,LOW,2.3,WORKING,7.9,,,FASTENED,52,True
SE000710,2025-08-01 19:12:00,M0037,OP0011,T00622,ST005,SEATBELT_VIOLATION,MEDIUM,5.3,TRAVELING,,,,UNFASTENED,58,True
SE000711,2025-09-25 16:03:00,M0031,OP0011,T00629,ST002,HARSH_BRAKING,LOW,7.4,REVERSING,,,,FASTENED,5,True
SE000712,2025-09-25 16:12:00,M0031,OP0011,T00629,ST002,PERSON_PROXIMITY,LOW,8.6,TRAVELING,6.6,,,FASTENED,48,True
SE000713,2025-09-25 16:34:00,M0031,OP0011,T00629,ST002,SEATBELT_VIOLATION,LOW,0.1,LOADING,,,,UNFASTENED,150,True
SE000714,2025-04-15 13:49:00,M0005,OP0031,T00632,ST003,PERSON_PROXIMITY,HIGH,27.9,TRAVELING,2.3,,,FASTENED,23,True
SE000715,2025-07-03 12:47:00,M0033,OP0031,T00633,ST001,HARSH_BRAKING,LOW,9.6,TRAVELING,,,,FASTENED,4,True
SE000716,2025-07-03 12:57:00,M0033,OP0031,T00633,ST001,SEATBELT_VIOLATION,LOW,4.9,REVERSING,,,,UNFASTENED,55,False
SE000717,2025-02-19 06:41:00,M0021,OP0044,T00636,ST014,PERSON_PROXIMITY,LOW,7.2,TRAVELING,6.0,,,FASTENED,13,True
SE000718,2025-02-19 07:20:00,M0021,OP0044,T00636,ST014,SEATBELT_VIOLATION,MEDIUM,15.0,TRAVELING,,,,UNFASTENED,66,False
SE000719,2025-01-30 15:38:00,M0040,OP0046,T00637,ST002,SEATBELT_VIOLATION,LOW,0.9,LOADING,,,,UNFASTENED,56,True
SE000720,2025-01-30 15:41:00,M0040,OP0046,T00637,ST002,PERSON_PROXIMITY,LOW,17.4,TRAVELING,8.5,,,FASTENED,3,True
SE000721,2025-04-05 07:26:00,M0014,OP0047,T00639,ST013,SEATBELT_VIOLATION,MEDIUM,20.6,TRAVELING,,,,UNFASTENED,14,True
SE000722,2025-04-05 08:01:00,M0014,OP0047,T00639,ST013,OVERSPEED,HIGH,51.2,TRAVELING,,,,FASTENED,7,True
SE000723,2025-04-05 09:42:00,M0014,OP0047,T00639,ST013,PERSON_PROXIMITY,MEDIUM,15.3,TRAVELING,2.8,,,FASTENED,33,True
SE000724,2025-04-09 12:17:00,M0029,OP0019,T00643,ST010,SEATBELT_VIOLATION,LOW,3.9,TRAVELING,,,,UNFASTENED,97,True
SE000725,2025-04-09 13:11:00,M0029,OP0019,T00643,ST010,SEATBELT_VIOLATION,MEDIUM,2.7,WORKING,,,,UNFASTENED,133,False
SE000726,2025-04-09 13:43:00,M0029,OP0019,T00643,ST010,VEHICLE_PROXIMITY,LOW,5.4,TRAVELING,,8.1,,FASTENED,8,False
SE000727,2025-04-09 14:27:00,M0029,OP0019,T00643,ST010,SEATBELT_VIOLATION,LOW,1.0,DUMPING,,,,UNFASTENED,15,True
SE000728,2025-04-27 09:25:00,M0033,OP0046,T00644,ST001,VEHICLE_PROXIMITY,LOW,2.7,WORKING,,7.1,,FASTENED,17,True
SE000729,2025-04-27 12:18:00,M0033,OP0046,T00644,ST001,SEATBELT_VIOLATION,MEDIUM,4.0,REVERSING,,,,UNFASTENED,76,False
SE000730,2025-03-07 08:13:00,M0034,OP0012,T00645,ST014,PERSON_PROXIMITY,MEDIUM,4.3,TRAVELING,3.9,,,FASTENED,15,True
SE000731,2025-03-07 08:51:00,M0034,OP0012,T00645,ST014,PERSON_PROXIMITY,LOW,0.8,DIGGING,8.9,,,FASTENED,27,True
SE000732,2025-03-07 09:16:00,M0034,OP0012,T00645,ST014,SEATBELT_VIOLATION,MEDIUM,6.8,TRAVELING,,,,UNFASTENED,148,False
SE000733,2025-03-07 09:17:00,M0034,OP0012,T00645,ST014,PERSON_PROXIMITY,MEDIUM,2.4,TRAVELING,3.0,,,FASTENED,39,True
SE000734,2025-03-07 09:38:00,M0034,OP0012,T00645,ST014,SEATBELT_VIOLATION,LOW,0.0,LOADING,,,,UNFASTENED,10,True
SE000735,2025-03-07 10:01:00,M0034,OP0012,T00645,ST014,SEATBELT_VIOLATION,MEDIUM,4.6,REVERSING,,,,UNFASTENED,130,True
SE000736,2025-03-18 09:20:00,M0025,OP0004,T00647,ST011,SEATBELT_VIOLATION,LOW,0.7,DUMPING,,,,UNFASTENED,113,False
SE000737,2025-05-15 17:51:00,M0004,OP0053,T00649,ST007,UNSAFE_REVERSING,MEDIUM,5.4,REVERSING,,,,FASTENED,16,True
SE000738,2025-06-20 08:16:00,M0030,OP0007,T00650,ST009,SEATBELT_VIOLATION,LOW,2.4,WORKING,,,,UNFASTENED,108,False
SE000739,2025-06-20 10:50:00,M0030,OP0007,T00650,ST009,PERSON_PROXIMITY,MEDIUM,2.4,WORKING,3.7,,,FASTENED,58,True
SE000740,2025-08-13 16:41:00,M0021,OP0034,T00651,ST014,HARSH_BRAKING,LOW,15.4,TRAVELING,,,,FASTENED,7,True
SE000741,2025-08-13 17:14:00,M0021,OP0034,T00651,ST014,HARSH_BRAKING,LOW,14.1,TRAVELING,,,,FASTENED,6,True
SE000742,2025-06-26 14:41:00,M0017,OP0011,T00653,ST015,UNSAFE_REVERSING,LOW,5.1,REVERSING,,,,FASTENED,6,True
SE000743,2025-06-26 16:03:00,M0017,OP0011,T00653,ST015,SEATBELT_VIOLATION,HIGH,14.2,TRAVELING,,,,UNFASTENED,67,True
SE000744,2025-06-26 16:21:00,M0017,OP0011,T00653,ST015,VEHICLE_PROXIMITY,HIGH,1.0,WORKING,,2.2,,FASTENED,59,False
SE000745,2025-06-26 17:34:00,M0017,OP0011,T00653,ST015,SEATBELT_VIOLATION,LOW,0.5,REVERSING,,,,UNFASTENED,39,True
SE000746,2025-04-14 12:16:00,M0001,OP0010,T00656,ST007,VEHICLE_PROXIMITY,HIGH,0.5,WORKING,,1.5,,FASTENED,21,True
SE000747,2025-04-14 13:59:00,M0001,OP0010,T00656,ST007,PERSON_PROXIMITY,LOW,0.3,DIGGING,9.0,,,FASTENED,34,False
SE000748,2025-04-13 14:52:00,M0032,OP0029,T00659,ST008,SEATBELT_VIOLATION,HIGH,6.9,TRAVELING,,,,UNFASTENED,134,False
SE000749,2025-04-13 16:10:00,M0032,OP0029,T00659,ST008,VEHICLE_PROXIMITY,LOW,8.6,TRAVELING,,5.6,,FASTENED,56,False
SE000750,2025-08-02 13:16:00,M0020,OP0024,T00662,ST015,SEATBELT_VIOLATION,HIGH,1.1,LOADING,,,,UNFASTENED,11,True
SE000751,2025-03-19 15:15:00,M0025,OP0019,T00665,ST011,SEATBELT_VIOLATION,LOW,17.2,TRAVELING,,,,UNFASTENED,110,True
SE000752,2025-03-19 15:50:00,M0025,OP0019,T00665,ST011,VEHICLE_PROXIMITY,CRITICAL,6.7,REVERSING,,1.1,,FASTENED,3,True
SE000753,2025-03-19 16:12:00,M0025,OP0019,T00665,ST011,SEATBELT_VIOLATION,LOW,5.7,REVERSING,,,,UNFASTENED,100,True
SE000754,2025-03-19 16:47:00,M0025,OP0019,T00665,ST011,SEATBELT_VIOLATION,LOW,4.5,TRAVELING,,,,UNFASTENED,179,True
SE000755,2025-03-19 17:05:00,M0025,OP0019,T00665,ST011,VEHICLE_PROXIMITY,LOW,0.3,LOADING,,5.4,,FASTENED,5,True
SE000756,2025-04-12 15:41:00,M0016,OP0019,T00668,ST006,VEHICLE_PROXIMITY,LOW,2.4,WORKING,,8.7,,FASTENED,25,False
SE000757,2025-05-22 16:43:00,M0004,OP0012,T00670,ST007,SEATBELT_VIOLATION,LOW,2.1,WORKING,,,,UNFASTENED,170,True
SE000758,2025-07-23 09:48:00,M0029,OP0010,T00673,ST010,PERSON_PROXIMITY,LOW,2.8,WORKING,5.5,,,FASTENED,24,True
SE000759,2025-07-23 09:58:00,M0029,OP0010,T00673,ST010,HARSH_BRAKING,LOW,7.0,TRAVELING,,,,FASTENED,2,True
SE000760,2025-04-12 12:08:00,M0020,OP0034,T00677,ST015,SEATBELT_VIOLATION,LOW,0.7,DIGGING,,,,UNFASTENED,23,True
SE000761,2025-03-22 11:05:00,M0027,OP0037,T00679,ST015,OBSTACLE_PROXIMITY,HIGH,0.6,WORKING,,,0.9,FASTENED,36,False
SE000762,2025-03-22 11:55:00,M0027,OP0037,T00679,ST015,SEATBELT_VIOLATION,MEDIUM,2.1,DIGGING,,,,UNFASTENED,86,True
SE000763,2025-03-22 12:13:00,M0027,OP0037,T00679,ST015,UNSAFE_REVERSING,LOW,2.9,REVERSING,,,,FASTENED,5,True
SE000764,2025-03-22 13:48:00,M0027,OP0037,T00679,ST015,SEATBELT_VIOLATION,HIGH,1.1,DIGGING,,,,UNFASTENED,83,True
SE000765,2025-01-17 13:32:00,M0003,OP0046,T00683,ST013,SEATBELT_VIOLATION,HIGH,1.8,WORKING,,,,UNFASTENED,112,True
SE000766,2025-04-03 08:14:00,M0011,OP0030,T00684,ST003,SEATBELT_VIOLATION,MEDIUM,1.0,LOADING,,,,UNFASTENED,44,False
SE000767,2025-04-03 09:10:00,M0011,OP0030,T00684,ST003,UNSAFE_REVERSING,LOW,9.3,REVERSING,,,,FASTENED,21,True
SE000768,2025-05-04 10:55:00,M0031,OP0024,T00685,ST002,SEATBELT_VIOLATION,LOW,7.1,REVERSING,,,,UNFASTENED,60,True
SE000769,2025-05-24 13:52:00,M0007,OP0040,T00686,ST012,OVERSPEED,MEDIUM,16.1,TRAVELING,,,,FASTENED,23,True
SE000770,2025-05-24 15:00:00,M0007,OP0040,T00686,ST012,PERSON_PROXIMITY,LOW,2.1,WORKING,5.1,,,FASTENED,53,False
SE000771,2025-08-01 16:43:00,M0042,OP0026,T00687,ST011,VEHICLE_PROXIMITY,LOW,1.4,WORKING,,6.9,,FASTENED,46,True
SE000772,2025-01-12 10:43:00,M0028,OP0049,T00693,ST012,SEATBELT_VIOLATION,LOW,6.5,TRAVELING,,,,UNFASTENED,121,True
SE000773,2025-01-12 12:25:00,M0028,OP0049,T00693,ST012,SEATBELT_VIOLATION,LOW,1.1,LOADING,,,,UNFASTENED,178,True
SE000774,2025-01-12 12:38:00,M0028,OP0049,T00693,ST012,SEATBELT_VIOLATION,LOW,0.9,DIGGING,,,,UNFASTENED,22,True
SE000775,2025-09-13 19:04:00,M0012,OP0043,T00694,ST002,VEHICLE_PROXIMITY,LOW,39.3,TRAVELING,,8.1,,FASTENED,44,True
SE000776,2025-02-26 12:16:00,M0025,OP0019,T00696,ST011,SEATBELT_VIOLATION,MEDIUM,1.5,LOADING,,,,UNFASTENED,57,True
SE000777,2025-02-26 12:35:00,M0025,OP0019,T00696,ST011,PERSON_PROXIMITY,MEDIUM,0.9,LOADING,4.9,,,FASTENED,4,True
SE000778,2025-02-26 13:00:00,M0025,OP0019,T00696,ST011,SEATBELT_VIOLATION,LOW,6.5,REVERSING,,,,UNFASTENED,110,True
SE000779,2025-02-26 13:00:00,M0025,OP0019,T00696,ST011,UNSAFE_REVERSING,MEDIUM,6.5,REVERSING,,,,UNFASTENED,17,True
SE000780,2025-02-26 14:53:00,M0025,OP0019,T00696,ST011,VEHICLE_PROXIMITY,LOW,14.5,TRAVELING,,5.1,,FASTENED,12,True
SE000781,2025-02-14 13:24:00,M0007,OP0009,T00698,ST012,SEATBELT_VIOLATION,LOW,2.9,WORKING,,,,UNFASTENED,168,False
SE000782,2025-02-14 14:34:00,M0007,OP0009,T00698,ST012,SEATBELT_VIOLATION,LOW,1.1,WORKING,,,,UNFASTENED,78,True
SE000783,2025-02-14 15:40:00,M0007,OP0009,T00698,ST012,SEATBELT_VIOLATION,HIGH,0.0,WORKING,,,,UNFASTENED,41,False
SE000784,2025-02-06 16:53:00,M0008,OP0050,T00699,ST008,UNSAFE_REVERSING,LOW,6.1,REVERSING,,,,FASTENED,21,False
SE000785,2025-03-29 14:04:00,M0025,OP0014,T00700,ST011,SEATBELT_VIOLATION,LOW,15.3,TRAVELING,,,,UNFASTENED,124,True
SE000786,2025-03-29 16:10:00,M0025,OP0014,T00700,ST011,SEATBELT_VIOLATION,MEDIUM,0.5,WORKING,,,,UNFASTENED,34,True
SE000787,2025-06-03 09:46:00,M0002,OP0008,T00706,ST007,SEATBELT_VIOLATION,MEDIUM,0.6,LOADING,,,,UNFASTENED,145,True
SE000788,2025-06-03 11:21:00,M0002,OP0008,T00706,ST007,PERSON_PROXIMITY,HIGH,8.4,TRAVELING,0.8,,,FASTENED,5,True
SE000789,2025-01-04 08:42:00,M0036,OP0044,T00708,ST006,PERSON_PROXIMITY,MEDIUM,4.9,REVERSING,4.5,,,FASTENED,52,True
SE000790,2025-01-04 10:38:00,M0036,OP0044,T00708,ST006,SEATBELT_VIOLATION,LOW,0.9,DUMPING,,,,UNFASTENED,156,True
SE000791,2025-01-04 10:41:00,M0036,OP0044,T00708,ST006,SEATBELT_VIOLATION,MEDIUM,3.2,TRAVELING,,,,UNFASTENED,99,True
SE000792,2025-06-20 18:27:00,M0022,OP0016,T00709,ST002,SEATBELT_VIOLATION,LOW,2.8,LOADING,,,,UNFASTENED,136,True
SE000793,2025-05-17 14:41:00,M0036,OP0011,T00713,ST006,HARSH_BRAKING,LOW,3.7,REVERSING,,,,FASTENED,5,True
SE000794,2025-05-17 14:56:00,M0036,OP0011,T00713,ST006,VEHICLE_PROXIMITY,HIGH,1.8,TRAVELING,,1.5,,FASTENED,22,True
SE000795,2025-02-04 11:01:00,M0021,OP0030,T00716,ST014,SEATBELT_VIOLATION,LOW,0.7,WORKING,,,,UNFASTENED,97,False
SE000796,2025-09-22 14:50:00,M0041,OP0044,T00719,ST008,SEATBELT_VIOLATION,LOW,12.2,TRAVELING,,,,UNFASTENED,149,False
SE000797,2025-01-31 11:06:00,M0013,OP0020,T00720,ST007,PERSON_PROXIMITY,MEDIUM,2.1,LOADING,4.9,,,FASTENED,46,True
SE000798,2025-01-31 12:28:00,M0013,OP0020,T00720,ST007,UNSAFE_REVERSING,LOW,3.9,REVERSING,,,,FASTENED,15,True
SE000799,2025-01-07 09:10:00,M0007,OP0007,T00721,ST012,SEATBELT_VIOLATION,MEDIUM,1.2,WORKING,,,,UNFASTENED,66,True
SE000800,2025-01-07 11:49:00,M0007,OP0007,T00721,ST012,UNSAFE_REVERSING,MEDIUM,5.4,REVERSING,,,,FASTENED,21,True
SE000801,2025-06-20 14:28:00,M0010,OP0017,T00722,ST012,PERSON_PROXIMITY,MEDIUM,2.8,LOADING,4.5,,,FASTENED,57,True
SE000802,2025-08-19 14:44:00,M0005,OP0033,T00723,ST003,UNSAFE_REVERSING,LOW,5.1,REVERSING,,,,FASTENED,11,True
SE000803,2025-09-01 13:56:00,M0034,OP0037,T00724,ST014,OBSTACLE_PROXIMITY,HIGH,0.4,LOADING,,,1.4,FASTENED,40,True
SE000804,2025-09-01 14:17:00,M0034,OP0037,T00724,ST014,OBSTACLE_PROXIMITY,HIGH,2.5,DUMPING,,,1.1,FASTENED,22,False
SE000805,2025-04-06 11:21:00,M0008,OP0013,T00726,ST008,PERSON_PROXIMITY,HIGH,2.6,LOADING,2.2,,,FASTENED,46,True
SE000806,2025-04-19 14:51:00,M0041,OP0031,T00727,ST008,SEATBELT_VIOLATION,LOW,1.5,DIGGING,,,,UNFASTENED,105,True
SE000807,2025-04-19 16:44:00,M0041,OP0031,T00727,ST008,SEATBELT_VIOLATION,LOW,5.1,REVERSING,,,,UNFASTENED,27,True
SE000808,2025-04-19 17:03:00,M0041,OP0031,T00727,ST008,VEHICLE_PROXIMITY,MEDIUM,0.7,DUMPING,,4.6,,FASTENED,58,True
SE000809,2025-04-19 17:14:00,M0041,OP0031,T00727,ST008,SEATBELT_VIOLATION,LOW,1.1,WORKING,,,,UNFASTENED,76,False
SE000810,2025-04-19 17:49:00,M0041,OP0031,T00727,ST008,SEATBELT_VIOLATION,MEDIUM,1.0,DIGGING,,,,UNFASTENED,33,True
SE000811,2025-09-06 10:47:00,M0012,OP0019,T00729,ST002,SEATBELT_VIOLATION,LOW,24.4,TRAVELING,,,,UNFASTENED,26,True
SE000812,2025-09-06 10:51:00,M0012,OP0019,T00729,ST002,OVERSPEED,MEDIUM,52.1,TRAVELING,,,,FASTENED,28,True
SE000813,2025-09-06 12:47:00,M0012,OP0019,T00729,ST002,VEHICLE_PROXIMITY,LOW,23.3,TRAVELING,,6.6,,FASTENED,24,True
SE000814,2025-09-06 13:13:00,M0012,OP0019,T00729,ST002,VEHICLE_PROXIMITY,LOW,27.0,TRAVELING,,5.5,,FASTENED,54,False
SE000815,2025-06-20 09:06:00,M0027,OP0023,T00730,ST015,OBSTACLE_PROXIMITY,HIGH,0.0,DUMPING,,,2.4,FASTENED,3,True
SE000816,2025-06-20 10:08:00,M0027,OP0023,T00730,ST015,OBSTACLE_PROXIMITY,HIGH,1.6,LOADING,,,1.0,FASTENED,53,True
SE000817,2025-06-20 11:07:00,M0027,OP0023,T00730,ST015,SEATBELT_VIOLATION,LOW,1.4,DIGGING,,,,UNFASTENED,166,True
SE000818,2025-06-20 11:36:00,M0027,OP0023,T00730,ST015,SEATBELT_VIOLATION,LOW,1.9,LOADING,,,,UNFASTENED,105,False
SE000819,2025-03-02 16:32:00,M0031,OP0054,T00731,ST002,OBSTACLE_PROXIMITY,HIGH,0.6,LOADING,,,1.2,FASTENED,25,True
SE000820,2025-07-03 12:41:00,M0014,OP0034,T00733,ST013,HARSH_BRAKING,LOW,23.2,TRAVELING,,,,FASTENED,9,True
SE000821,2025-04-18 09:20:00,M0029,OP0031,T00735,ST010,SEATBELT_VIOLATION,LOW,2.5,WORKING,,,,UNFASTENED,41,True
SE000822,2025-04-18 09:38:00,M0029,OP0031,T00735,ST010,SEATBELT_VIOLATION,MEDIUM,9.2,TRAVELING,,,,UNFASTENED,14,True
SE000823,2025-09-18 06:53:00,M0034,OP0050,T00736,ST014,VEHICLE_PROXIMITY,LOW,1.8,REVERSING,,8.0,,FASTENED,38,True
SE000824,2025-03-25 16:24:00,M0037,OP0004,T00737,ST005,SEATBELT_VIOLATION,MEDIUM,10.5,TRAVELING,,,,UNFASTENED,46,True
SE000825,2025-08-29 10:09:00,M0034,OP0013,T00738,ST014,SEATBELT_VIOLATION,MEDIUM,2.2,WORKING,,,,UNFASTENED,53,False
SE000826,2025-08-29 10:35:00,M0034,OP0013,T00738,ST014,SEATBELT_VIOLATION,HIGH,4.9,TRAVELING,,,,UNFASTENED,156,False
SE000827,2025-08-29 10:50:00,M0034,OP0013,T00738,ST014,PERSON_PROXIMITY,LOW,2.4,DUMPING,8.7,,,FASTENED,20,True
SE000828,2025-08-29 12:23:00,M0034,OP0013,T00738,ST014,SEATBELT_VIOLATION,LOW,1.0,DIGGING,,,,UNFASTENED,101,True
SE000829,2025-08-29 12:52:00,M0034,OP0013,T00738,ST014,UNSAFE_REVERSING,LOW,3.8,REVERSING,,,,FASTENED,18,True
SE000830,2025-05-31 06:36:00,M0011,OP0044,T00740,ST003,SEATBELT_VIOLATION,LOW,0.8,DIGGING,,,,UNFASTENED,86,True
SE000831,2025-05-31 08:14:00,M0011,OP0044,T00740,ST003,SEATBELT_VIOLATION,LOW,0.8,WORKING,,,,UNFASTENED,50,True
SE000832,2025-05-31 09:35:00,M0011,OP0044,T00740,ST003,SEATBELT_VIOLATION,MEDIUM,5.2,REVERSING,,,,UNFASTENED,81,True
SE000833,2025-07-18 12:49:00,M0035,OP0050,T00744,ST013,OVERSPEED,MEDIUM,23.5,TRAVELING,,,,FASTENED,21,True
SE000834,2025-06-05 09:47:00,M0010,OP0024,T00747,ST012,SEATBELT_VIOLATION,LOW,2.5,REVERSING,,,,UNFASTENED,20,False
SE000835,2025-06-05 10:47:00,M0010,OP0024,T00747,ST012,SEATBELT_VIOLATION,MEDIUM,2.5,LOADING,,,,UNFASTENED,116,True
SE000836,2025-06-05 11:39:00,M0010,OP0024,T00747,ST012,OVERSPEED,MEDIUM,50.9,TRAVELING,,,,FASTENED,24,True
SE000837,2025-06-05 18:52:00,M0019,OP0025,T00748,ST002,SEATBELT_VIOLATION,HIGH,1.7,WORKING,,,,UNFASTENED,17,True
SE000838,2025-03-30 10:41:00,M0037,OP0034,T00752,ST005,OVERSPEED,MEDIUM,15.2,TRAVELING,,,,FASTENED,10,True
SE000839,2025-08-04 06:41:00,M0031,OP0037,T00755,ST002,PERSON_PROXIMITY,MEDIUM,6.7,TRAVELING,3.2,,,FASTENED,41,False
SE000840,2025-08-04 08:30:00,M0031,OP0037,T00755,ST002,SEATBELT_VIOLATION,MEDIUM,2.3,LOADING,,,,UNFASTENED,62,False
SE000841,2025-06-26 12:03:00,M0031,OP0011,T00759,ST002,SEATBELT_VIOLATION,MEDIUM,2.5,LOADING,,,,UNFASTENED,171,True
SE000842,2025-06-26 12:17:00,M0031,OP0011,T00759,ST002,HARSH_BRAKING,LOW,19.1,TRAVELING,,,,FASTENED,6,True
SE000843,2025-06-26 12:24:00,M0031,OP0011,T00759,ST002,SEATBELT_VIOLATION,MEDIUM,2.2,LOADING,,,,UNFASTENED,25,True
SE000844,2025-06-26 13:11:00,M0031,OP0011,T00759,ST002,VEHICLE_PROXIMITY,MEDIUM,1.3,LOADING,,3.7,,FASTENED,52,True
SE000845,2025-06-26 15:32:00,M0031,OP0011,T00759,ST002,PERSON_PROXIMITY,HIGH,12.9,TRAVELING,2.1,,,FASTENED,26,True
SE000846,2025-05-06 15:33:00,M0008,OP0020,T00760,ST008,UNSAFE_REVERSING,LOW,5.2,REVERSING,,,,FASTENED,16,True
SE000847,2025-03-03 11:56:00,M0002,OP0042,T00761,ST007,PERSON_PROXIMITY,LOW,3.6,REVERSING,7.8,,,FASTENED,40,True
SE000848,2025-04-06 15:42:00,M0025,OP0017,T00764,ST011,PERSON_PROXIMITY,HIGH,2.4,DUMPING,1.9,,,FASTENED,17,False
SE000849,2025-04-06 17:51:00,M0025,OP0017,T00764,ST011,SEATBELT_VIOLATION,LOW,12.5,TRAVELING,,,,UNFASTENED,65,True
SE000850,2025-05-05 14:39:00,M0035,OP0008,T00765,ST013,VEHICLE_PROXIMITY,MEDIUM,9.5,TRAVELING,,4.5,,FASTENED,36,True
SE000851,2025-05-05 15:14:00,M0035,OP0008,T00765,ST013,SEATBELT_VIOLATION,MEDIUM,1.8,WORKING,,,,UNFASTENED,83,True
SE000852,2025-05-05 15:54:00,M0035,OP0008,T00765,ST013,SEATBELT_VIOLATION,MEDIUM,9.7,TRAVELING,,,,UNFASTENED,29,True
SE000853,2025-05-05 17:07:00,M0035,OP0008,T00765,ST013,SEATBELT_VIOLATION,MEDIUM,8.7,TRAVELING,,,,UNFASTENED,123,False
SE000854,2025-05-05 17:31:00,M0035,OP0008,T00765,ST013,PERSON_PROXIMITY,HIGH,17.5,TRAVELING,2.0,,,FASTENED,10,True
SE000855,2025-05-05 17:57:00,M0035,OP0008,T00765,ST013,SEATBELT_VIOLATION,HIGH,12.1,TRAVELING,,,,UNFASTENED,88,False
SE000856,2025-05-05 17:58:00,M0035,OP0008,T00765,ST013,VEHICLE_PROXIMITY,HIGH,2.2,WORKING,,2.0,,FASTENED,4,False
SE000857,2025-06-13 10:54:00,M0038,OP0026,T00766,ST004,SEATBELT_VIOLATION,HIGH,4.4,TRAVELING,,,,UNFASTENED,127,True
SE000858,2025-06-13 11:01:00,M0038,OP0026,T00766,ST004,SEATBELT_VIOLATION,MEDIUM,6.9,TRAVELING,,,,UNFASTENED,149,False
SE000859,2025-06-13 11:18:00,M0038,OP0026,T00766,ST004,SEATBELT_VIOLATION,LOW,2.4,WORKING,,,,UNFASTENED,47,True
SE000860,2025-09-01 12:48:00,M0042,OP0048,T00769,ST011,SEATBELT_VIOLATION,LOW,1.9,WORKING,,,,UNFASTENED,76,False
SE000861,2025-09-07 11:22:00,M0017,OP0026,T00771,ST015,OVERSPEED,HIGH,23.9,TRAVELING,,,,FASTENED,27,True
SE000862,2025-03-23 06:38:00,M0025,OP0046,T00772,ST011,UNSAFE_REVERSING,MEDIUM,4.3,REVERSING,,,,FASTENED,17,True
SE000863,2025-04-07 15:22:00,M0038,OP0035,T00775,ST004,OBSTACLE_PROXIMITY,MEDIUM,9.2,TRAVELING,,,3.4,FASTENED,27,True
SE000864,2025-07-08 11:07:00,M0037,OP0016,T00777,ST005,PERSON_PROXIMITY,LOW,9.4,TRAVELING,6.5,,,FASTENED,3,True
SE000865,2025-01-13 15:14:00,M0031,OP0039,T00781,ST002,SEATBELT_VIOLATION,LOW,1.1,DUMPING,,,,UNFASTENED,105,False
SE000866,2025-01-13 15:50:00,M0031,OP0039,T00781,ST002,SEATBELT_VIOLATION,HIGH,2.9,LOADING,,,,UNFASTENED,158,True
SE000867,2025-07-06 09:22:00,M0002,OP0016,T00784,ST007,VEHICLE_PROXIMITY,LOW,1.3,LOADING,,7.0,,FASTENED,23,True
SE000868,2025-07-06 09:54:00,M0002,OP0016,T00784,ST007,SEATBELT_VIOLATION,LOW,2.8,WORKING,,,,UNFASTENED,130,True
SE000869,2025-07-06 11:24:00,M0002,OP0016,T00784,ST007,PERSON_PROXIMITY,LOW,10.9,TRAVELING,7.6,,,FASTENED,4,True
SE000870,2025-05-14 12:28:00,M0017,OP0039,T00786,ST015,SEATBELT_VIOLATION,MEDIUM,12.8,TRAVELING,,,,UNFASTENED,68,True
SE000871,2025-05-14 12:38:00,M0017,OP0039,T00786,ST015,VEHICLE_PROXIMITY,MEDIUM,10.2,TRAVELING,,3.1,,FASTENED,22,True
SE000872,2025-03-09 13:49:00,M0001,OP0005,T00788,ST007,OBSTACLE_PROXIMITY,LOW,1.7,DUMPING,,,7.0,FASTENED,30,True
SE000873,2025-04-04 08:30:00,M0007,OP0049,T00789,ST012,UNSAFE_REVERSING,MEDIUM,1.6,REVERSING,,,,FASTENED,17,True
SE000874,2025-04-04 09:02:00,M0007,OP0049,T00789,ST012,HARSH_BRAKING,LOW,5.4,TRAVELING,,,,FASTENED,4,True
SE000875,2025-04-04 11:37:00,M0007,OP0049,T00789,ST012,SEATBELT_VIOLATION,LOW,3.0,WORKING,,,,UNFASTENED,151,True
SE000876,2025-09-18 16:29:00,M0028,OP0014,T00796,ST012,SEATBELT_VIOLATION,MEDIUM,2.3,DUMPING,,,,UNFASTENED,51,True
SE000877,2025-09-18 17:26:00,M0028,OP0014,T00796,ST012,SEATBELT_VIOLATION,LOW,0.1,DIGGING,,,,UNFASTENED,126,True
SE000878,2025-09-18 17:42:00,M0028,OP0014,T00796,ST012,SEATBELT_VIOLATION,LOW,2.0,DIGGING,,,,UNFASTENED,43,True
SE000879,2025-06-11 12:32:00,M0003,OP0012,T00799,ST013,SEATBELT_VIOLATION,HIGH,0.1,WORKING,,,,UNFASTENED,22,True
