date,operator_id,machine_id,task_id,priority,scheduled_start,scheduled_end,task_type,location_zone,target_quantity,status
2025-07-04,OP0038,M0032,DT00055,LOW,2025-07-04 15:00:00,2025-07-04 17:59:00,Material Loading,ZONE-D,999.9,COMPLETED
2025-07-04,OP0007,M0003,T00347,HIGH,2025-07-04 11:19:00,2025-07-04 22:40:36,Demolition,ZONE-A,1251.4,IN_PROGRESS
2025-07-05,OP0027,M0022,T00701,LOW,2025-07-05 12:05:00,2025-07-06 02:24:42,Earth Excavation,ZONE-A,1146.6,SCHEDULED
2025-07-05,OP0027,M0024,DT00154,HIGH,2025-07-05 12:00:00,2025-07-05 16:15:00,Trenching,ZONE-B,859.8,CANCELLED
2025-07-06,OP0032,M0034,T00365,LOW,2025-07-06 07:21:00,2025-07-06 11:18:36,Earth Excavation,ZONE-D,920.1,DELAYED
2025-07-06,OP0009,M0033,T00101,HIGH,2025-07-06 11:36:00,2025-07-06 12:18:54,Road Preparation,ZONE-A,452.7,COMPLETED
2025-07-06,OP0036,M0011,T00233,MEDIUM,2025-07-06 09:05:00,2025-07-06 10:47:06,Trenching,ZONE-B,177.0,COMPLETED
2025-07-06,OP0033,M0009,T00114,LOW,2025-07-06 12:40:00,2025-07-06 20:19:36,Material Loading,ZONE-A,2266.0,COMPLETED
2025-07-06,OP0016,M0002,T00784,MEDIUM,2025-07-06 08:59:00,2025-07-07 00:53:12,Demolition,ZONE-A,842.9,COMPLETED
2025-07-07,OP0033,M0006,T00235,URGENT,2025-07-07 14:07:00,2025-07-07 16:22:54,Trenching,ZONE-D,266.2,COMPLETED
2025-07-07,OP0028,M0009,T00840,MEDIUM,2025-07-07 15:12:00,2025-07-07 19:46:06,Demolition,ZONE-C,698.2,CANCELLED
2025-07-07,OP0024,M0019,T00077,MEDIUM,2025-07-07 10:33:00,2025-07-07 21:05:06,Earth Excavation,ZONE-B,1281.1,SCHEDULED
2025-07-08,OP0032,M0015,T00206,MEDIUM,2025-07-08 13:55:00,2025-07-08 18:56:06,Earth Excavation,ZONE-C,1214.6,CANCELLED
2025-07-08,OP0028,M0040,T00558,MEDIUM,2025-07-08 08:11:00,2025-07-08 11:23:54,Material Stockpiling,ZONE-B,934.3,COMPLETED
2025-07-08,OP0017,M0013,T00061,MEDIUM,2025-07-08 09:13:00,2025-07-08 13:25:48,Trenching,ZONE-A,444.1,CANCELLED
2025-07-08,OP0004,M0035,T00524,MEDIUM,2025-07-08 12:48:00,2025-07-08 16:48:54,Grading,ZONE-D,5913.6,DELAYED
2025-07-08,OP0006,M0019,T00220,HIGH,2025-07-08 07:41:00,2025-07-08 13:38:00,Hauling,ZONE-C,756.7,CANCELLED
2025-07-08,OP0049,M0026,T00431,LOW,2025-07-08 14:55:00,2025-07-08 19:17:54,Grading,ZONE-A,5420.2,COMPLETED
2025-07-08,OP0016,M0037,T00777,MEDIUM,2025-07-08 09:02:00,2025-07-08 11:07:48,Road Preparation,ZONE-C,1354.4,IN_PROGRESS
2025-07-09,OP0040,M0030,DT00134,HIGH,2025-07-09 14:00:00,2025-07-09 15:09:00,Grading,ZONE-C,811.4,COMPLETED
2025-07-09,OP0027,M0035,T00776,LOW,2025-07-09 11:37:00,2025-07-09 13:47:06,Road Preparation,ZONE-D,1436.3,CANCELLED
2025-07-09,OP0046,M0016,T00612,MEDIUM,2025-07-09 13:43:00,2025-07-09 15:05:30,Road Preparation,ZONE-D,868.4,COMPLETED
2025-07-09,OP0036,M0019,DT00159,MEDIUM,2025-07-09 10:00:00,2025-07-09 11:48:00,Demolition,ZONE-B,382.3,CANCELLED
2025-07-09,OP0036,M0040,T00377,LOW,2025-07-09 07:59:00,2025-07-09 09:40:42,Road Preparation,ZONE-D,830.3,COMPLETED
2025-07-10,OP0010,M0011,T00117,MEDIUM,2025-07-10 09:50:00,2025-07-10 12:01:24,Material Loading,ZONE-D,292.9,COMPLETED
2025-07-10,OP0023,M0033,T00614,MEDIUM,2025-07-10 08:50:00,2025-07-10 10:03:24,Road Preparation,ZONE-A,805.3,COMPLETED
2025-07-11,OP0012,M0029,T00562,LOW,2025-07-11 13:39:00,2025-07-11 18:20:00,Road Preparation,ZONE-B,3680.8,COMPLETED
2025-07-11,OP0039,M0016,T00552,MEDIUM,2025-07-11 13:42:00,2025-07-11 17:56:00,Road Preparation,ZONE-B,3622.8,COMPLETED
2025-07-11,OP0050,M0004,T00189,URGENT,2025-07-11 15:12:00,2025-07-11 20:47:42,Road Preparation,ZONE-D,5580.1,COMPLETED
2025-07-11,OP0025,M0023,DT00083,MEDIUM,2025-07-11 12:00:00,2025-07-11 15:49:00,Demolition,ZONE-C,1354.6,SCHEDULED
2025-07-12,OP0045,M0025,T00812,HIGH,2025-07-12 14:27:00,2025-07-13 01:01:36,Material Loading,ZONE-B,2138.7,COMPLETED
2025-07-12,OP0016,M0023,T00754,URGENT,2025-07-12 06:43:00,2025-07-12 13:54:54,Trenching,ZONE-A,335.2,CANCELLED
2025-07-12,OP0010,M0017,T00438,URGENT,2025-07-12 12:54:00,2025-07-12 18:05:54,Trenching,ZONE-D,258.0,CANCELLED
2025-07-12,OP0029,M0027,DT00126,LOW,2025-07-12 08:00:00,2025-07-12 13:11:00,Soil Compaction,ZONE-B,1293.3,IN_PROGRESS
2025-07-13,OP0035,M0015,DT00097,HIGH,2025-07-13 10:00:00,2025-07-13 11:59:00,Trenching,ZONE-B,1471.3,DELAYED
2025-07-13,OP0049,M0020,T00307,MEDIUM,2025-07-13 06:40:00,2025-07-13 07:52:30,Earth Excavation,ZONE-D,121.3,COMPLETED
2025-07-13,OP0001,M0041,T00399,URGENT,2025-07-13 07:56:00,2025-07-13 12:01:06,Trenching,ZONE-A,496.8,SCHEDULED
2025-07-14,OP0053,M0003,T00080,LOW,2025-07-14 10:15:00,2025-07-14 12:22:36,Material Stockpiling,ZONE-D,613.9,COMPLETED
2025-07-14,OP0002,M0034,T00483,LOW,2025-07-14 08:29:00,2025-07-14 15:36:36,Material Loading,ZONE-A,2115.7,COMPLETED
2025-07-14,OP0006,M0022,T00715,LOW,2025-07-14 08:46:00,2025-07-14 12:25:42,Hauling,ZONE-B,738.6,SCHEDULED
2025-07-15,OP0014,M0010,DT00175,HIGH,2025-07-15 14:00:00,2025-07-15 17:15:00,Road Preparation,ZONE-D,288.9,DELAYED
2025-07-15,OP0053,M0021,DT00195,HIGH,2025-07-15 09:00:00,2025-07-15 11:21:00,Road Preparation,ZONE-D,1485.6,DELAYED
2025-07-15,OP0022,M0013,T00745,LOW,2025-07-15 08:07:00,2025-07-15 21:14:06,Material Stockpiling,ZONE-B,2441.0,CANCELLED
2025-07-16,OP0049,M0020,T00213,URGENT,2025-07-16 14:33:00,2025-07-16 16:35:42,Demolition,ZONE-C,132.7,IN_PROGRESS
2025-07-16,OP0033,M0019,T00120,HIGH,2025-07-16 07:17:00,2025-07-16 08:48:54,Trenching,ZONE-C,187.2,CANCELLED
2025-07-17,OP0023,M0007,T00817,LOW,2025-07-17 11:22:00,2025-07-17 15:37:30,Soil Compaction,ZONE-A,5458.2,COMPLETED
2025-07-17,OP0038,M0042,T00200,HIGH,2025-07-17 06:05:00,2025-07-17 14:12:36,Demolition,ZONE-D,1236.3,COMPLETED
2025-07-18,OP0050,M0035,T00744,MEDIUM,2025-07-18 09:19:00,2025-07-18 13:07:12,Road Preparation,ZONE-B,3634.1,IN_PROGRESS
2025-07-18,OP0003,M0006,T00624,MEDIUM,2025-07-18 08:23:00,2025-07-18 10:52:42,Trenching,ZONE-C,257.0,CANCELLED
2025-07-19,OP0004,M0002,DT00023,HIGH,2025-07-19 13:00:00,2025-07-19 17:55:00,Road Preparation,ZONE-C,1113.0,DELAYED
2025-07-19,OP0024,M0031,T00239,LOW,2025-07-19 08:06:00,2025-07-19 12:33:12,Material Stockpiling,ZONE-A,1435.3,CANCELLED
2025-07-19,OP0044,M0012,T00093,HIGH,2025-07-19 06:07:00,2025-07-19 06:57:42,Hauling,ZONE-D,134.9,COMPLETED
2025-07-20,OP0021,M0021,DT00028,LOW,2025-07-20 13:00:00,2025-07-20 15:47:00,Soil Compaction,ZONE-B,1998.7,COMPLETED
2025-07-20,OP0018,M0032,T00169,HIGH,2025-07-20 13:15:00,2025-07-20 18:24:06,Soil Compaction,ZONE-D,5211.0,IN_PROGRESS
2025-07-20,OP0043,M0028,DT00151,MEDIUM,2025-07-20 10:00:00,2025-07-20 13:55:00,Soil Compaction,ZONE-C,1064.6,DELAYED
2025-07-20,OP0001,M0005,DT00068,MEDIUM,2025-07-20 06:00:00,2025-07-20 10:31:00,Road Preparation,ZONE-D,1005.2,SCHEDULED
2025-07-20,OP0036,M0001,T00415,LOW,2025-07-20 15:44:00,2025-07-20 17:46:18,Material Loading,ZONE-D,539.0,IN_PROGRESS
2025-07-20,OP0039,M0019,DT00111,MEDIUM,2025-07-20 11:00:00,2025-07-20 14:22:00,Hauling,ZONE-C,1833.0,IN_PROGRESS
2025-07-20,OP0044,M0039,T00429,LOW,2025-07-20 10:05:00,2025-07-20 15:39:30,Trenching,ZONE-D,531.8,CANCELLED
2025-07-21,OP0044,M0037,DT00005,URGENT,2025-07-21 08:00:00,2025-07-21 09:55:00,Hauling,ZONE-D,1740.1,COMPLETED
2025-07-21,OP0045,M0001,T00179,MEDIUM,2025-07-21 11:58:00,2025-07-21 13:14:36,Earth Excavation,ZONE-A,207.6,COMPLETED
2025-07-21,OP0051,M0037,T00758,LOW,2025-07-21 08:54:00,2025-07-21 17:01:54,Material Loading,ZONE-D,1404.8,DELAYED
2025-07-22,OP0046,M0022,T00031,MEDIUM,2025-07-22 09:54:00,2025-07-23 05:41:18,Material Stockpiling,ZONE-C,2014.0,CANCELLED
2025-07-22,OP0050,M0028,T00504,URGENT,2025-07-22 14:42:00,2025-07-22 15:24:24,Trenching,ZONE-C,83.3,IN_PROGRESS
2025-07-23,OP0015,M0001,T00833,HIGH,2025-07-23 14:45:00,2025-07-24 00:08:30,Material Loading,ZONE-D,1763.9,SCHEDULED
2025-07-23,OP0018,M0001,T00026,HIGH,2025-07-23 14:57:00,2025-07-23 22:35:48,Hauling,ZONE-B,685.2,DELAYED
2025-07-23,OP0010,M0029,T00673,MEDIUM,2025-07-23 07:39:00,2025-07-23 14:57:36,Material Stockpiling,ZONE-A,2107.5,DELAYED
2025-07-23,OP0009,M0001,T00130,LOW,2025-07-23 12:57:00,2025-07-23 19:22:12,Earth Excavation,ZONE-C,1002.6,CANCELLED
2025-07-23,OP0052,M0018,T00580,HIGH,2025-07-23 10:54:00,2025-07-23 15:03:42,Demolition,ZONE-B,497.4,COMPLETED
2025-07-24,OP0049,M0027,T00450,MEDIUM,2025-07-24 14:52:00,2025-07-24 16:38:36,Material Loading,ZONE-B,413.1,IN_PROGRESS
2025-07-24,OP0032,M0014,T00475,LOW,2025-07-24 12:24:00,2025-07-24 12:40:12,Soil Compaction,ZONE-D,324.5,CANCELLED
2025-07-24,OP0012,M0015,DT00081,LOW,2025-07-24 13:00:00,2025-07-24 15:17:00,Material Stockpiling,ZONE-B,1599.4,COMPLETED
2025-07-25,OP0013,M0002,DT00188,HIGH,2025-07-25 08:00:00,2025-07-25 10:13:00,Hauling,ZONE-C,1872.9,DELAYED
2025-07-25,OP0014,M0023,T00177,URGENT,2025-07-25 11:53:00,2025-07-25 16:42:12,Earth Excavation,ZONE-D,680.6,COMPLETED
2025-07-25,OP0054,M0010,DT00035,MEDIUM,2025-07-25 06:00:00,2025-07-25 08:22:00,Material Loading,ZONE-D,1556.5,DELAYED
2025-07-26,OP0031,M0035,T00084,HIGH,2025-07-26 10:02:00,2025-07-26 16:53:12,Road Preparation,ZONE-C,5803.0,CANCELLED
2025-07-26,OP0016,M0012,T00660,MEDIUM,2025-07-26 11:41:00,2025-07-26 14:06:48,Hauling,ZONE-B,323.5,IN_PROGRESS
2025-07-27,OP0016,M0015,DT00054,MEDIUM,2025-07-27 14:00:00,2025-07-27 19:09:00,Earth Excavation,ZONE-C,589.6,COMPLETED
2025-07-27,OP0024,M0019,T00246,MEDIUM,2025-07-27 07:15:00,2025-07-27 08:55:48,Trenching,ZONE-D,205.8,IN_PROGRESS
2025-07-27,OP0051,M0029,T00279,HIGH,2025-07-27 07:08:00,2025-07-27 09:32:54,Grading,ZONE-C,1729.6,DELAYED
2025-07-28,OP0028,M0026,DT00182,LOW,2025-07-28 09:00:00,2025-07-28 11:28:00,Hauling,ZONE-C,469.2,COMPLETED
2025-07-28,OP0021,M0034,T00500,MEDIUM,2025-07-28 11:13:00,2025-07-28 13:48:30,Road Preparation,ZONE-A,1035.9,DELAYED
2025-07-29,OP0022,M0029,DT00168,LOW,2025-07-29 11:00:00,2025-07-29 14:12:00,Grading,ZONE-D,721.8,IN_PROGRESS
2025-07-29,OP0034,M0002,T00221,HIGH,2025-07-29 15:18:00,2025-07-29 21:14:06,Material Loading,ZONE-B,1479.7,DELAYED
2025-07-29,OP0014,M0040,T00099,LOW,2025-07-29 08:57:00,2025-07-29 12:16:00,Material Loading,ZONE-D,1012.5,IN_PROGRESS
2025-07-30,OP0046,M0011,T00572,HIGH,2025-07-30 09:37:00,2025-07-30 18:12:00,Grading,ZONE-A,3926.6,COMPLETED
2025-07-30,OP0042,M0035,T00234,HIGH,2025-07-30 15:45:00,2025-07-30 18:42:06,Road Preparation,ZONE-C,2321.2,DELAYED
2025-07-30,OP0015,M0022,DT00164,MEDIUM,2025-07-30 11:00:00,2025-07-30 12:04:00,Trenching,ZONE-B,140.1,COMPLETED
2025-07-30,OP0019,M0018,T00630,LOW,2025-07-30 15:44:00,2025-07-30 21:55:00,Trenching,ZONE-C,485.8,CANCELLED
2025-07-31,OP0053,M0003,T00667,MEDIUM,2025-07-31 12:56:00,2025-07-31 14:07:54,Material Stockpiling,ZONE-D,356.0,SCHEDULED
2025-07-31,OP0024,M0025,DT00040,LOW,2025-07-31 14:00:00,2025-07-31 16:33:00,Earth Excavation,ZONE-C,1502.6,SCHEDULED
2025-07-31,OP0021,M0042,DT00186,HIGH,2025-07-31 15:00:00,2025-07-31 17:15:00,Material Stockpiling,ZONE-D,1159.5,COMPLETED
2025-08-01,OP0010,M0040,DT00093,MEDIUM,2025-08-01 09:00:00,2025-08-01 13:33:00,Trenching,ZONE-D,867.6,COMPLETED
2025-08-01,OP0011,M0037,T00622,LOW,2025-08-01 15:36:00,2025-08-01 23:40:48,Road Preparation,ZONE-C,5213.7,COMPLETED
2025-08-01,OP0026,M0042,T00687,LOW,2025-08-01 14:26:00,2025-08-01 23:42:18,Demolition,ZONE-D,1371.8,COMPLETED
2025-08-01,OP0051,M0016,T00725,URGENT,2025-08-01 11:39:00,2025-08-01 16:49:36,Road Preparation,ZONE-A,4836.1,COMPLETED
2025-08-01,OP0010,M0007,DT00029,LOW,2025-08-01 12:00:00,2025-08-01 16:37:00,Material Stockpiling,ZONE-D,1534.4,DELAYED
2025-08-01,OP0052,M0038,T00165,HIGH,2025-08-01 13:17:00,2025-08-01 22:25:42,Demolition,ZONE-D,1125.3,DELAYED
2025-08-01,OP0011,M0004,T00563,MEDIUM,2025-08-01 10:13:00,2025-08-01 12:20:42,Road Preparation,ZONE-A,1297.7,DELAYED
2025-08-02,OP0024,M0020,T00662,LOW,2025-08-02 09:46:00,2025-08-02 13:22:48,Trenching,ZONE-A,432.8,COMPLETED
2025-08-03,OP0051,M0029,T00535,LOW,2025-08-03 15:46:00,2025-08-03 18:53:30,Material Stockpiling,ZONE-C,1066.7,COMPLETED
2025-08-03,OP0049,M0031,T00456,MEDIUM,2025-08-03 14:10:00,2025-08-04 05:57:18,Demolition,ZONE-D,1146.0,CANCELLED
2025-08-03,OP0025,M0016,DT00025,HIGH,2025-08-03 07:00:00,2025-08-03 12:28:00,Road Preparation,ZONE-C,1765.1,COMPLETED
2025-08-03,OP0032,M0040,DT00090,MEDIUM,2025-08-03 12:00:00,2025-08-03 17:10:00,Trenching,ZONE-A,1588.4,CANCELLED
2025-08-04,OP0044,M0024,T00814,HIGH,2025-08-04 08:48:00,2025-08-04 14:55:48,Material Stockpiling,ZONE-A,1611.5,COMPLETED
2025-08-04,OP0032,M0027,T00072,MEDIUM,2025-08-04 11:24:00,2025-08-04 18:47:54,Demolition,ZONE-D,1283.5,IN_PROGRESS
2025-08-04,OP0016,M0008,T00842,HIGH,2025-08-04 14:16:00,2025-08-04 21:45:18,Trenching,ZONE-A,597.5,COMPLETED
2025-08-04,OP0037,M0031,T00755,HIGH,2025-08-04 06:13:00,2025-08-04 10:03:12,Material Stockpiling,ZONE-C,1138.8,DELAYED
2025-08-05,OP0002,M0017,T00750,URGENT,2025-08-05 11:16:00,2025-08-05 12:38:24,Road Preparation,ZONE-B,1282.2,COMPLETED
2025-08-05,OP0044,M0007,T00741,MEDIUM,2025-08-05 07:03:00,2025-08-05 09:30:54,Soil Compaction,ZONE-D,3939.8,CANCELLED
2025-08-05,OP0038,M0014,T00225,LOW,2025-08-05 10:00:00,2025-08-06 02:38:06,Demolition,ZONE-C,1101.1,IN_PROGRESS
2025-08-06,OP0030,M0011,T00601,HIGH,2025-08-06 13:18:00,2025-08-06 20:22:00,Earth Excavation,ZONE-D,898.5,SCHEDULED
2025-08-07,OP0012,M0025,T00096,LOW,2025-08-07 07:38:00,2025-08-07 12:35:12,Material Stockpiling,ZONE-B,1384.6,CANCELLED
2025-08-07,OP0034,M0042,T00102,URGENT,2025-08-07 11:05:00,2025-08-07 16:58:54,Material Stockpiling,ZONE-B,1683.4,DELAYED
2025-08-07,OP0028,M0020,DT00085,HIGH,2025-08-07 07:00:00,2025-08-07 08:50:00,Material Stockpiling,ZONE-D,182.5,DELAYED
2025-08-08,OP0040,M0033,T00787,HIGH,2025-08-08 12:18:00,2025-08-08 13:44:54,Grading,ZONE-C,1778.9,COMPLETED
2025-08-08,OP0048,M0028,T00827,HIGH,2025-08-08 06:11:00,2025-08-08 14:04:18,Material Loading,ZONE-D,2013.2,IN_PROGRESS
2025-08-08,OP0052,M0022,T00718,LOW,2025-08-08 15:01:00,2025-08-08 19:14:12,Hauling,ZONE-C,562.1,SCHEDULED
2025-08-09,OP0041,M0014,T00051,LOW,2025-08-09 15:47:00,2025-08-09 18:41:00,Grading,ZONE-B,1235.2,COMPLETED
2025-08-09,OP0002,M0042,T00480,MEDIUM,2025-08-09 06:07:00,2025-08-09 12:43:36,Material Stockpiling,ZONE-C,2188.4,IN_PROGRESS
2025-08-10,OP0010,M0030,T00654,MEDIUM,2025-08-10 12:01:00,2025-08-10 15:06:00,Demolition,ZONE-D,460.9,COMPLETED
2025-08-10,OP0013,M0026,T00326,MEDIUM,2025-08-10 15:35:00,2025-08-10 20:07:18,Grading,ZONE-B,5490.1,DELAYED
2025-08-11,OP0035,M0006,T00054,LOW,2025-08-11 15:35:00,2025-08-11 17:11:54,Trenching,ZONE-D,191.6,COMPLETED
2025-08-11,OP0006,M0008,DT00009,MEDIUM,2025-08-11 11:00:00,2025-08-11 13:16:00,Demolition,ZONE-C,1072.4,IN_PROGRESS
2025-08-11,OP0041,M0032,T00004,MEDIUM,2025-08-11 08:54:00,2025-08-11 13:48:24,Material Stockpiling,ZONE-D,1047.0,COMPLETED
2025-08-11,OP0051,M0004,T00329,LOW,2025-08-11 09:29:00,2025-08-11 14:04:18,Road Preparation,ZONE-B,4385.1,SCHEDULED
2025-08-13,OP0006,M0025,T00573,MEDIUM,2025-08-13 13:41:00,2025-08-13 17:45:36,Material Loading,ZONE-D,1189.1,CANCELLED
2025-08-13,OP0034,M0021,T00651,MEDIUM,2025-08-13 15:05:00,2025-08-13 17:39:36,Demolition,ZONE-A,207.0,IN_PROGRESS
2025-08-13,OP0031,M0002,T00502,HIGH,2025-08-13 13:13:00,2025-08-13 18:01:18,Material Stockpiling,ZONE-C,1396.0,COMPLETED
2025-08-14,OP0007,M0016,DT00125,HIGH,2025-08-14 07:00:00,2025-08-14 08:04:00,Material Loading,ZONE-C,149.7,COMPLETED
2025-08-14,OP0046,M0003,T00290,LOW,2025-08-14 08:50:00,2025-08-14 16:43:24,Material Stockpiling,ZONE-D,1797.9,DELAYED
2025-08-14,OP0012,M0001,T00409,MEDIUM,2025-08-14 09:59:00,2025-08-14 12:26:00,Demolition,ZONE-A,375.3,COMPLETED
2025-08-15,OP0021,M0002,T00845,MEDIUM,2025-08-15 12:57:00,2025-08-15 16:14:42,Material Stockpiling,ZONE-B,948.3,COMPLETED
2025-08-15,OP0034,M0036,DT00110,URGENT,2025-08-15 13:00:00,2025-08-15 16:45:00,Demolition,ZONE-D,941.2,COMPLETED
2025-08-15,OP0014,M0007,T00499,LOW,2025-08-15 15:13:00,2025-08-15 16:36:12,Road Preparation,ZONE-A,1336.0,COMPLETED
2025-08-16,OP0006,M0009,T00222,URGENT,2025-08-16 08:48:00,2025-08-16 10:44:30,Earth Excavation,ZONE-B,460.8,COMPLETED
2025-08-16,OP0048,M0011,T00536,HIGH,2025-08-16 08:43:00,2025-08-16 13:33:12,Trenching,ZONE-B,503.3,COMPLETED
2025-08-16,OP0016,M0003,DT00044,HIGH,2025-08-16 09:00:00,2025-08-16 11:33:00,Material Stockpiling,ZONE-B,761.2,COMPLETED
2025-08-16,OP0007,M0034,T00596,HIGH,2025-08-16 11:14:00,2025-08-17 02:04:24,Material Stockpiling,ZONE-C,1738.2,DELAYED
2025-08-16,OP0031,M0027,T00592,HIGH,2025-08-16 08:08:00,2025-08-16 10:07:54,Earth Excavation,ZONE-B,427.7,DELAYED
2025-08-17,OP0042,M0040,T00369,HIGH,2025-08-17 10:12:00,2025-08-17 12:28:30,Earth Excavation,ZONE-C,204.7,SCHEDULED
2025-08-17,OP0054,M0036,T00821,LOW,2025-08-17 07:55:00,2025-08-17 11:41:54,Demolition,ZONE-B,556.0,COMPLETED
2025-08-17,OP0026,M0024,T00140,HIGH,2025-08-17 10:06:00,2025-08-17 11:56:30,Material Loading,ZONE-C,448.0,COMPLETED
2025-08-17,OP0031,M0006,T00199,MEDIUM,2025-08-17 10:01:00,2025-08-18 07:19:36,Material Loading,ZONE-D,2452.0,SCHEDULED
2025-08-17,OP0032,M0012,T00793,MEDIUM,2025-08-17 10:09:00,2025-08-17 11:55:48,Hauling,ZONE-C,370.3,CANCELLED
2025-08-17,OP0035,M0039,DT00043,MEDIUM,2025-08-17 13:00:00,2025-08-17 16:53:00,Earth Excavation,ZONE-B,1063.9,SCHEDULED
2025-08-17,OP0029,M0039,T00555,MEDIUM,2025-08-17 09:51:00,2025-08-17 19:04:12,Demolition,ZONE-D,1092.6,COMPLETED
2025-08-18,OP0053,M0027,T00355,MEDIUM,2025-08-18 12:39:00,2025-08-18 19:10:12,Demolition,ZONE-C,1000.4,CANCELLED
2025-08-19,OP0042,M0006,DT00032,LOW,2025-08-19 06:00:00,2025-08-19 09:50:00,Soil Compaction,ZONE-B,1725.7,IN_PROGRESS
2025-08-19,OP0049,M0038,T00019,LOW,2025-08-19 14:48:00,2025-08-19 15:17:18,Material Stockpiling,ZONE-A,132.1,DELAYED
2025-08-19,OP0033,M0005,T00723,LOW,2025-08-19 12:00:00,2025-08-19 14:08:00,Soil Compaction,ZONE-D,1982.2,COMPLETED
2025-08-19,OP0048,M0032,DT00141,LOW,2025-08-19 10:00:00,2025-08-19 12:12:00,Hauling,ZONE-A,1477.2,SCHEDULED
2025-08-20,OP0028,M0001,T00676,HIGH,2025-08-20 15:56:00,2025-08-20 20:49:00,Earth Excavation,ZONE-C,1042.8,IN_PROGRESS
2025-08-20,OP0027,M0031,T00174,LOW,2025-08-20 07:56:00,2025-08-20 17:21:48,Material Stockpiling,ZONE-C,2098.5,COMPLETED
2025-08-20,OP0053,M0021,T00216,LOW,2025-08-20 14:14:00,2025-08-20 16:43:24,Grading,ZONE-D,3296.1,DELAYED
2025-08-21,OP0053,M0011,T00843,URGENT,2025-08-21 12:21:00,2025-08-21 16:32:30,Demolition,ZONE-D,380.0,DELAYED
2025-08-21,OP0050,M0025,T00767,MEDIUM,2025-08-21 09:50:00,2025-08-21 12:23:24,Material Stockpiling,ZONE-C,833.6,CANCELLED
2025-08-21,OP0035,M0022,T00494,HIGH,2025-08-21 08:45:00,2025-08-21 12:35:54,Earth Excavation,ZONE-A,443.9,COMPLETED
2025-08-21,OP0045,M0036,T00533,LOW,2025-08-21 10:03:00,2025-08-21 12:59:24,Trenching,ZONE-D,151.4,COMPLETED
2025-08-21,OP0045,M0033,T00819,MEDIUM,2025-08-21 08:21:00,2025-08-21 12:08:54,Grading,ZONE-D,3791.7,SCHEDULED
2025-08-22,OP0017,M0014,T00011,LOW,2025-08-22 11:44:00,2025-08-22 19:45:54,Hauling,ZONE-A,1354.0,SCHEDULED
2025-08-22,OP0012,M0006,DT00189,MEDIUM,2025-08-22 14:00:00,2025-08-22 15:53:00,Trenching,ZONE-D,1501.3,IN_PROGRESS
2025-08-22,OP0037,M0032,T00050,LOW,2025-08-22 08:14:00,2025-08-22 16:51:06,Demolition,ZONE-B,1352.4,DELAYED
2025-08-22,OP0042,M0021,T00488,URGENT,2025-08-22 09:00:00,2025-08-22 09:49:36,Grading,ZONE-C,1019.6,COMPLETED
2025-08-22,OP0018,M0027,T00407,MEDIUM,2025-08-22 08:05:00,2025-08-22 11:48:00,Trenching,ZONE-B,396.3,COMPLETED
2025-08-22,OP0007,M0030,T00066,LOW,2025-08-22 06:47:00,2025-08-22 17:29:18,Material Loading,ZONE-C,2007.2,COMPLETED
2025-08-22,OP0037,M0029,T00813,URGENT,2025-08-22 14:28:00,2025-08-22 16:39:36,Material Stockpiling,ZONE-B,612.5,COMPLETED
2025-08-22,OP0023,M0042,T00849,HIGH,2025-08-22 13:31:00,2025-08-22 20:20:06,Grading,ZONE-A,3061.4,CANCELLED
2025-08-23,OP0017,M0036,DT00156,MEDIUM,2025-08-23 09:00:00,2025-08-23 10:25:00,Soil Compaction,ZONE-C,566.3,COMPLETED
2025-08-23,OP0009,M0036,T00797,LOW,2025-08-23 14:59:00,2025-08-24 01:33:12,Demolition,ZONE-D,1163.1,CANCELLED
2025-08-23,OP0028,M0025,T00238,LOW,2025-08-23 12:00:00,2025-08-23 13:12:24,Material Loading,ZONE-C,305.0,COMPLETED
2025-08-24,OP0033,M0013,T00219,MEDIUM,2025-08-24 06:34:00,2025-08-24 11:16:12,Grading,ZONE-C,3775.3,COMPLETED
2025-08-24,OP0027,M0034,T00785,MEDIUM,2025-08-24 11:56:00,2025-08-24 14:00:48,Road Preparation,ZONE-B,579.2,CANCELLED
2025-08-25,OP0029,M0025,T00049,MEDIUM,2025-08-25 12:35:00,2025-08-25 22:35:00,Hauling,ZONE-C,765.7,CANCELLED
2025-08-25,OP0017,M0009,T00370,LOW,2025-08-25 08:33:00,2025-08-25 18:25:30,Hauling,ZONE-B,842.4,DELAYED
2025-08-26,OP0051,M0014,T00186,MEDIUM,2025-08-26 11:14:00,2025-08-26 14:34:12,Hauling,ZONE-D,703.4,DELAYED
2025-08-26,OP0047,M0007,T00576,MEDIUM,2025-08-26 10:03:00,2025-08-26 14:53:12,Road Preparation,ZONE-B,4724.0,DELAYED
2025-08-26,OP0047,M0018,T00277,MEDIUM,2025-08-26 07:41:00,2025-08-26 08:48:12,Trenching,ZONE-B,133.0,COMPLETED
2025-08-27,OP0031,M0006,T00194,URGENT,2025-08-27 15:19:00,2025-08-27 16:06:24,Trenching,ZONE-D,80.3,COMPLETED
2025-08-27,OP0019,M0025,T00844,HIGH,2025-08-27 11:41:00,2025-08-27 18:51:54,Soil Compaction,ZONE-B,4506.2,COMPLETED
2025-08-27,OP0030,M0025,T00354,MEDIUM,2025-08-27 11:36:00,2025-08-27 15:16:48,Material Loading,ZONE-B,923.5,COMPLETED
